MasterID,ID,Mag,Magerr,RA,Dec,FWHM,Var,FrameID,MJD,airmass,exposure,X,Y,Flux,Area,Flags,Theta,Elong,MuMax,Blend
1109011018906,5122210901111011443,18.334215,0.132691487242272,29.4061,9.47212,3.34,0,5122210901111,53726.1669526273,1.1,30,2558.68,1407.06,1641,17,2,-86.7,1.3,2.01,0
1109011018906,5122210901111011304,19.581115,0.235564647986135,29.40763,9.46931,2.54,0,5122210901111,53726.1669526273,1.1,30,2556.53,1403,520.400024,6,2,-43.7,1.262,1.08,1
1109011018906,5122210901121011177,18.404451,0.137638509637687,29.40603,9.47206,4.66,0,5122210901121,53726.1761793634,1.11,30,2558.03,1386.86,1511.400024,16,2,39.3,1.451,1.77,0
1109011018906,5122210901121011071,19.619651,0.242605464632946,29.40765,9.46957,1.63,0,5122210901121,53726.1761793634,1.11,30,2555.76,1383.27,493.5,5,2,7.9,1.177,1.61,1
1109011018906,5122210901131010846,18.371472,0.136993342495909,29.40604,9.47194,3.09,0,5122210901131,53726.1853885069,1.12,30,2571.38,1411.84,1527.300049,15,2,37.1,1.17,2.09,0
1109011018906,5122210901131010781,19.233772,0.202174733267458,29.40737,9.46955,2.84,0,5122210901131,53726.1853885069,1.12,30,2569.51,1408.39,690.299988,7,2,-56.8,1.464,1.52,1
1109011018906,5122210901141010544,18.584825,0.152813632962079,29.40601,9.47184,2.81,0,5122210901141,53726.194591736,1.14,30,2553.75,1408.33,1205.199951,12,2,34.9,1.462,1.83,0
1109011018906,5122210901141010500,19.125025,0.19591834133683,29.40791,9.46966,3.76,0,5122210901141,53726.194591736,1.14,30,2551.07,1405.17,732.799988,7,2,21.9,1.3,1.16,1
1109011018906,5122810901111010028,18.364302,0.138162171040722,29.40636,9.47184,4.25,0,5122810901111,53732.1435891204,1.09,30,2563.42,1417.13,1498.699951,8,0,18.9,1.609,1.99,0
1109011018906,5122810901121010011,18.316362,0.13308534708866,29.40615,9.47177,4.55,0,5122810901121,53732.1505833333,1.1,30,2566.96,1399.31,1630,15,0,74.5,1.334,1.99,0
1109011018906,5122810901131009677,18.15886,0.131187077003445,29.40589,9.47201,2.94,0,5122810901131,53732.1576059028,1.1,30,2575.15,1423.63,1684.199951,8,2,66.6,1.489,1.5,0
1109011018906,5122810901141010736,18.155627,0.124725670797407,29.40613,9.47184,4.74,0,5122810901141,53732.1646069447,1.12,30,2558.23,1420.6,1893.800049,18,2,84.4,1.15,2.04,0
1109011018906,5122810901141010616,19.516427,0.230624191852057,29.40737,9.46931,2.53,0,5122810901141,53732.1646069447,1.12,30,2556.49,1416.95,540.799988,6,2,33.1,1.204,1.65,1
1109011018906,5112910901111010830,18.128272,0.122533325655396,29.40636,9.47142,6.35,0,5112910901111,53703.1483387039,1.14,30,2536.94,1475.36,1975.199951,24,0,53.6,1.782,1.88,0
1109011018906,5112910901121010897,18.485952,0.141729389350506,29.40594,9.47213,3.71,0,5112910901121,53703.1547732754,1.12,30,2539.52,1457.16,1416.800049,16,2,42.3,1.054,1.83,0
1109011018906,5112910901121010852,19.633652,0.242934731452503,29.4077,9.46959,2.85,0,5112910901121,53703.1547732754,1.12,30,2537.04,1453.49,492.299988,8,2,88.1,1.235,1.04,1
1109011018906,5112910901131010642,18.17513,0.124720089922946,29.40645,9.47141,5.87,0,5112910901131,53703.1611882984,1.11,30,2547.84,1480.83,1894,21,0,62.9,1.595,1.89,0
1109011018906,5112910901141010656,18.242367,0.128148087120624,29.40636,9.47153,5.6,0,5112910901141,53703.1676206715,1.1,30,2526.85,1478.08,1777.599976,17,0,62.5,1.764,1.64,0
1109011018906,5100710901111011433,18.211896,0.133512901398264,29.40609,9.47192,6.13,0,5100710901111,53650.3083559955,1.11,30,2551.02,1474.64,1618.199951,12,2,23,1.267,2.05,0
1109011018906,5100710901111011369,19.240596,0.212719528334507,29.40725,9.46984,2.8,0,5100710901111,53650.3083559955,1.11,30,2549.39,1471.64,627.5,7,2,0.1,1.546,1.46,1
1109011018906,5100710901121011346,18.271602,0.136513926819747,29.40609,9.4719,3.59,0,5100710901121,53650.3166075577,1.1,30,2548.86,1455.7,1539.300049,15,2,-33.7,1.144,2.18,0
1109011018906,5100710901121011255,19.713102,0.270061832120483,29.4071,9.4693,2.08,0,5100710901121,53650.3166075577,1.1,30,2547.44,1451.95,408.100006,6,2,25.3,1.493,1.47,1
1109011018906,5100710901131011465,18.314283,0.138942848155284,29.40607,9.47183,3.08,0,5100710901131,53650.3248513774,1.09,30,2560.13,1479.83,1480.099976,13,2,84.2,1.354,1.95,0
1109011018906,5100710901131011386,19.363883,0.22561709982791,29.40756,9.46949,3.65,0,5100710901131,53650.3248513774,1.09,30,2558.04,1476.45,562.900024,6,2,-58.6,1.301,1.24,1
1109011018906,5100710901141011390,18.588988,0.156156711063665,29.40597,9.47188,2.37,0,5100710901141,53650.3332273727,1.08,30,2537.42,1475.49,1151.699951,9,2,76,1.122,1.93,0
1109011018906,5100710901141011322,19.551488,0.247954924565894,29.40764,9.46942,2,0,5100710901141,53650.3332273727,1.08,30,2535.08,1471.95,474.600006,6,2,-41.6,1.618,1.42,1
1109011018906,5102810901111011456,18.112075,0.122046093674077,29.40643,9.47138,7.96,0,5102810901111,53671.2735661576,1.09,30,2524.62,1485.08,1994.099976,21,0,61,1.901,2.03,0
1109011018906,5102810901121011331,18.448294,0.140114958162834,29.40607,9.47201,2.39,0,5102810901121,53671.278915266,1.08,30,2526.32,1468.49,1452.900024,12,2,51.2,1.304,2.03,0
1109011018906,5102810901121011230,19.894794,0.279907729431983,29.40768,9.46956,2.19,0,5102810901121,53671.278915266,1.08,30,2524.04,1464.96,383.399994,5,2,-35.2,1.869,1.18,1
1109011018906,5102810901131011590,18.427043,0.14071064324601,29.40609,9.47202,3.61,0,5102810901131,53671.284285787,1.08,30,2536.32,1494.81,1439.400024,14,2,-80.1,1.394,1.95,0
1109011018906,5102810901131011488,19.382643,0.21853332867194,29.4075,9.46959,3.29,0,5102810901131,53671.284285787,1.08,30,2534.34,1491.31,596.900024,5,2,53.4,1.133,0.95,1
1109011018906,5102810901141011705,18.282782,0.131650107167668,29.40601,9.47188,2.16,0,5102810901141,53671.289661991,1.08,30,2514.88,1491.44,1670.699951,10,2,65.4,1.351,2.06,0
1109011018906,5092410901111010541,18.599765,0.15263363172996,29.40594,9.47188,2.9,0,5092410901111,53637.375343021,1.08,30,2595.83,1503.92,1208.199951,7,2,19.2,1.554,1.88,0
1109011018906,5092410901111010506,19.376765,0.21979355783202,29.4077,9.46936,4.56,0,5092410901111,53637.375343021,1.08,30,2593.36,1500.29,590.599976,5,2,-42.3,1.219,0.89,1
1109011018906,5092410901121010611,17.935992,0.116720485339611,29.40653,9.47141,5.77,0,5092410901121,53637.3818247104,1.08,30,2638.66,1485.42,2222.5,21,0,66.4,2.067,1.8,0
1109011018906,5092410901131010791,18.408317,0.140604050639745,29.40626,9.47192,2.83,0,5092410901131,53637.3883377663,1.08,30,2680.93,1511.48,1441.800049,13,2,49,1.645,1.84,0
1109011018906,5092410901141010980,18.385468,0.139288048801835,29.40622,9.47186,3.94,0,5092410901141,53637.3948784839,1.08,30,2692.04,1509.33,1472,9,0,28.9,1.15,1.67,0
1109011018906,6082810901111013401,18.386132,0.128690286285062,29.40598,9.4719,2.85,0,6082810901111,53975.4140726621,1.12,30,2556.99,1505.96,1760.300049,17,2,63.3,1.23,2.26,0
1109011018906,6082810901111013289,19.700632,0.234520869586073,29.40784,9.4696,2.63,0,6082810901111,53975.4140726621,1.12,30,2554.36,1502.63,524.599976,6,2,61.9,1.162,1.21,1
1109011018906,6082810901121013344,18.548756,0.137524064289106,29.40616,9.472,2.56,0,6082810901121,53975.4205272687,1.11,30,2558.78,1493.7,1514.199951,15,2,26.3,1.563,2.32,0
1109011018906,6082810901121013266,19.837956,0.251787969380461,29.40762,9.46961,2.52,0,6082810901121,53975.4205272687,1.11,30,2556.72,1490.25,461.799988,5,2,-6,1.172,1.47,1
1109011018906,6082810901131014170,18.561971,0.13629236590079,29.40606,9.47204,2.48,0,6082810901131,53975.4270015508,1.1,30,2552.56,1504.19,1544.900024,17,2,52.6,1.278,2.41,0
1109011018906,6082810901131014172,19.347371,0.193639124169024,29.40749,9.46943,2.91,0,6082810901131,53975.4270015508,1.1,30,2550.55,1500.43,749.400024,7,2,32.7,1.043,1.38,1
1109011018906,6082810901141013422,18.662387,0.144201158651799,29.40597,9.47207,2.77,0,6082810901141,53975.4334731712,1.09,30,2566.35,1500.32,1364.400024,15,2,-3.5,1.186,2.27,0
1109011018906,6082810901141013335,20.134287,0.294243502941523,29.40738,9.46954,2.94,0,6082810901141,53975.4334731712,1.09,30,2564.36,1496.67,351.700012,4,2,-74,1.561,1.3,1
1109011018906,6121210901111011844,18.305594,0.127231806127783,29.4059,9.47189,3.18,0,6121210901111,54081.2377266898,1.18,30,2533.32,1427.81,1807.5,17,2,14.1,1.035,1.98,0
1109011018906,6121210901111011734,19.580594,0.226564951711914,29.40764,9.46949,1.91,0,6121210901111,54081.2377266898,1.18,30,2530.86,1424.34,558.599976,7,2,-13.2,1.121,1.59,1
1109011018906,6121210901121011527,18.52634,0.139288048801835,29.40618,9.47198,2.49,0,6121210901121,54081.2443801505,1.21,30,2536.66,1417.22,1472,12,2,52.3,1.132,1.98,0
1109011018906,6121210901121011440,19.84534,0.259820489627143,29.4077,9.46936,4.01,0,6121210901121,54081.2443801505,1.21,30,2534.51,1413.44,436.799988,5,2,-47.4,1.516,0.98,1
1109011018906,6121210901131014270,18.25958,0.123176830456091,29.40618,9.47187,3.85,0,6121210901131,54081.2510611573,1.23,30,2528.64,1427.44,1950.699951,13,2,34.2,1.363,1.91,0
1109011018906,6121210901141011521,18.48569,0.137110163111269,29.40603,9.47193,2.51,0,6121210901141,54081.257727338,1.26,30,2545.02,1423.12,1524.400024,14,2,51.2,1.183,2.1,0
1109011018906,6121210901141011478,19.53499,0.221987061653057,29.40744,9.46938,2.36,0,6121210901141,54081.257727338,1.26,30,2543.04,1419.44,579.900024,4,2,87,1.163,0.99,1
