MasterID,ID,Mag,Magerr,RA,Dec,FWHM,Var,FrameID,MJD,airmass,exposure,X,Y,Flux,Area,Flags,Theta,Elong,MuMax,Blend
1001121044365,5120200112111026538,20.112373,0.31682584912348,338.23044,-0.77306,2.48,0,5120200112111,53706.1425709259,1.42,30,3030.21,2943.47,310,3,0,0.5,1.494,0.67,0
1001121044365,5120200112121026324,19.875835,0.279154091483786,338.23097,-0.77289,3.42,0,5120200112121,53706.1503321873,1.47,30,3033.07,2926.61,385.200012,4,0,-19.6,1.685,0.69,0
1001121044365,5120200112141025405,19.834455,0.274834440886353,338.23094,-0.77303,2.98,0,5120200112141,53706.1656221873,1.59,30,3021.56,2949.11,395.799988,4,0,-71.3,1.734,0.99,0
1001121044365,5070100112111026046,19.547177,0.240471270484925,338.23099,-0.77281,2.63,0,5070100112111,53552.4139575465,1.29,30,3001.54,3017.31,501.399994,6,0,68.9,1.083,1.09,0
1001121044365,5070100112121025193,19.550418,0.239781314506346,338.23102,-0.77289,2.28,0,5070100112121,53552.4203965161,1.27,30,3008.04,3021.9,504,5,0,-32.4,1.376,1.41,0
1001121044365,5070100112141026117,19.572583,0.242578085722044,338.23092,-0.77286,4.02,0,5070100112141,53552.4333145255,1.24,30,3003.95,3019.39,493.600006,6,0,-16.2,2.354,1.21,0
1001121044365,5070200112111026440,19.91133,0.293323021617837,338.23105,-0.7728,3.37,0,5070200112111,53553.3802969097,1.42,30,3004.4,3036.48,353.600006,5,0,-44.5,2.742,0.82,0
1001121044365,5070200112131025559,20.058739,0.315447650972012,338.23088,-0.77268,0.15,0,5070200112131,53553.3953549536,1.35,30,2998.72,3027.76,312.299988,4,0,-42.3,1.009,1.15,0
1001121044365,5070200112141026311,20.163759,0.334272311984188,338.23087,-0.77316,2.91,0,5070200112141,53553.4029057985,1.32,30,3003.23,3024.75,283.200012,4,0,-32.8,2.426,0.69,0
1001121044365,5071100112111024876,19.703961,0.25998908783014,338.23082,-0.77301,2.6,0,5071100112111,53562.3766344329,1.32,30,3034.62,3039.05,436.299988,5,0,-72.4,1.547,1.16,0
1001121044365,5071100112131024546,19.550084,0.244489490014234,338.23042,-0.77326,4.28,0,5071100112131,53562.3931126851,1.27,30,3026.36,3033.75,486.700012,6,0,5.7,2.159,0.88,0
1001121044365,5071200112121026371,19.109338,0.194262074729955,338.23071,-0.77283,4.42,0,5071200112121,53563.4176666434,1.21,30,3039.55,3019.67,744.799988,7,0,-84.3,2.137,1.41,0
1001121044365,5071200112141027877,19.360383,0.218851245816831,338.23111,-0.77291,3.67,0,5071200112141,53563.4306889353,1.2,30,3030.3,3015.24,595.299988,8,0,-65.6,1.053,1.02,0
1001121044365,5060600112121026228,19.309834,0.208434888009341,338.2306,-0.77294,5,0,5060600112121,53527.4141218518,1.73,30,2986.38,3021.35,651.799988,8,0,-49.6,1.717,1.12,0
1001121044365,5060600112131026644,19.378383,0.214080770591709,338.23125,-0.77279,3.13,0,5060600112131,53527.422800405,1.64,30,2976.61,3019.34,620.099976,6,0,-17,1.437,1.36,0
1001121044365,5051700112121025616,19.684378,0.265635294463841,338.23071,-0.77285,3.45,0,5051700112121,53507.4545776504,1.92,30,2983.45,2998.81,420.100006,4,0,-15.6,1.583,0.83,0
1001121044365,5110800112121021185,19.203893,0.308527304078811,338.22956,-0.77359,0.25,0,5110800112121,53682.1322835996,1.2,30,2999.67,2946.2,324.299988,2,0,0,1.995,0.86,0
1001121044365,5112200112111025762,19.970529,0.287424721944867,338.23062,-0.77309,3.4,0,5112200112111,53696.1013195254,1.21,30,2998.96,2953.79,366.200012,5,0,18.3,1.585,0.76,0
1001121044365,5100500112121026367,19.690792,0.268116885049687,338.23166,-0.77286,3.7,0,5100500112121,53648.2460728819,1.23,30,3006.22,2951.73,413.299988,4,0,6.8,1.614,0.81,0
1001121044365,5100500112131026629,20.909184,0.527190362258268,338.23183,-0.77329,-0.05,0,5100500112131,53648.249856065,1.24,30,3017.74,2977.22,135.100006,2,0,0,1.999,0.61,0
1001121044365,5102600112121025975,19.826719,0.270251065432285,338.23106,-0.77291,3.72,0,5102600112121,53669.2236708216,1.33,30,2989.94,2910.49,407.600006,5,0,-46.2,1.939,0.94,0
1001121044365,5102600112131026898,19.655521,0.248042754081151,338.23075,-0.77295,3.84,0,5102600112131,53669.2317088428,1.36,30,3002.02,2935.36,474.299988,6,0,-41.1,1.362,0.91,0
1001121044365,5102600112141026544,19.666864,0.250873532055116,338.23079,-0.77306,2.39,0,5102600112141,53669.23976294,1.4,30,2981.19,2932.66,464.799988,6,0,-0.5,1.533,1.04,0
1001121044365,5093000112111027524,19.601811,0.248542206775079,338.23062,-0.77294,4.57,0,5093000112111,53643.1553258798,1.33,30,2978.57,2980.93,472.600006,5,0,49.6,2.599,0.89,0
1001121044365,5093000112121026653,19.948193,0.29765858935358,338.23089,-0.77293,3.39,0,5093000112121,53643.1618290972,1.3,30,2976.63,2960.91,344.799988,4,0,-69.2,1.657,1.04,0
1001121044365,5093000112141026895,20.200246,0.340404721311742,338.23073,-0.77304,3.11,0,5093000112141,53643.174860301,1.26,30,2963.43,2985.31,274.700012,4,0,-85.2,1.614,0.76,0
1001121044365,6082900112111029491,19.63047,0.227976238689433,338.23074,-0.77287,2.32,0,6082900112111,53976.2469270486,1.31,30,2951.12,2957.66,552.299988,5,0,-51.9,1.532,1.2,0
1001121044365,6082900112121029592,19.064903,0.173078379895521,338.23103,-0.7728,3.9,0,6082900112121,53976.2535058451,1.29,30,2955.5,2947.36,933.5,5,0,-77.4,1.494,1.17,0
1001121044365,6082900112131028401,20.074456,0.285045508031529,338.23127,-0.77301,3.41,0,6082900112131,53976.2600833681,1.27,30,2947.43,2956.59,371.5,5,0,16.9,1.59,0.85,0
1001121044365,6082900112141029003,19.495581,0.211743268134103,338.23093,-0.77308,3.58,0,6082900112141,53976.2666371642,1.25,30,2958.48,2953.75,632.900024,7,0,25.9,1.185,1.03,0
1001121044365,6121200112121025833,20.308557,0.336400608167285,338.23123,-0.77278,2.86,0,6121200112121,54081.1306600231,1.52,30,2985.13,2911.18,280.200012,3,0,0,2.889,0.74,0
1001121044365,6121200112131026030,20.718434,0.423848584723338,338.23124,-0.77305,0.18,0,6121200112131,54081.135578102,1.56,30,2978.66,2923.18,191.5,2,0,0,1.995,0.72,0
1001121044365,6121200112141025774,19.690802,0.242742492390569,338.23069,-0.77266,3.38,0,6121200112141,54081.140516771,1.6,30,2990.97,2920.73,493,5,0,22.2,1.678,0.96,0
1001121044365,6070100112111025526,19.258336,0.235339785884989,338.23073,-0.7724,4.06,0,6070100112111,53917.4240083564,1.26,30,2986.62,2986.38,521.299988,6,0,-84,2.013,0.99,0
1001121044365,6070100112121025497,19.557652,0.27116489823344,338.23107,-0.77282,3.37,0,6070100112121,53917.4294050345,1.25,30,2991.87,2976.04,405.200012,4,0,74.9,1.625,1.06,0
1001121044365,6070100112131025977,18.897553,0.192876168004678,338.23095,-0.77246,4.6,0,6070100112131,53917.4348150231,1.24,30,2998.73,2987.91,755.099976,7,0,20.7,2.024,0.85,0
1001121044365,6070100112141025792,20.204893,0.381589371439632,338.23062,-0.77275,2.52,0,6070100112141,53917.4402402896,1.23,30,2987.55,2984.49,227.300003,2,0,-41.5,1.612,0.75,0
1001121044365,6070900112131017532,19.129335,0.578636206858109,338.23095,-0.77311,2.91,0,6070900112131,53925.4396604746,1.2,5,2986.73,2968.69,116.699997,4,0,45.4,1.045,0.65,0
1001121044365,6072100112111029798,19.102454,0.199313897398342,338.231,-0.77288,4.01,0,6072100112111,53937.3544807872,1.31,30,2990.21,3032.8,709.200012,8,0,-60.6,1.577,0.83,0
1001121044365,6072100112121028876,19.470462,0.24282481906797,338.23124,-0.77305,4.32,0,6072100112121,53937.360949514,1.29,30,2987.15,3021.16,492.700012,7,0,-38,1.259,1.25,0
1001121044365,6072100112131028768,19.552986,0.252836600273306,338.23101,-0.77273,5.02,0,6072100112131,53937.3673861688,1.27,30,2981.96,3032.15,458.399994,6,0,-44.8,2.006,0.94,0
1001121044365,6072100112141028644,19.31766,0.224314888356442,338.23146,-0.77358,5.42,0,6072100112141,53937.3738360303,1.25,30,2992.9,3028.62,568.900024,9,0,39.4,2.227,1.02,0
1001121044365,6101600112111031306,19.474643,0.2106396861416,338.23089,-0.77299,4.67,0,6101600112111,54024.117004815,1.31,30,2940.43,3015.67,639.099976,7,0,-28.7,2.13,1.11,0
1001121044365,6101600112121030804,19.231593,0.186998268016997,338.23083,-0.77322,2.96,0,6101600112121,54024.124090822,1.28,30,2939.77,2995.81,801.599976,8,0,-82.2,1.21,1.43,0
1001121044365,6101600112131030898,19.486196,0.211046951696748,338.23136,-0.77261,4.88,0,6101600112131,54024.1311739236,1.26,30,2930.47,3019.19,636.799988,5,0,-51.8,1.76,1.24,0
1001121044365,6101600112141031112,19.575419,0.22064644956794,338.23116,-0.77297,4.97,0,6101600112141,54024.138260162,1.25,30,2950.46,3015.36,586.400024,7,0,-85.5,1.281,1.4,0
1001121044365,6102200112121028285,19.365823,0.198798275624991,338.23102,-0.7728,4.89,0,6102200112121,54030.1871030787,1.21,30,2988.44,2942.67,712.700012,7,0,-62.8,2.417,0.83,0
1001121044365,6102200112121028197,19.958323,0.26822795865004,338.23313,-0.77411,3.01,0,6102200112121,54030.1871030787,1.21,30,2985.4,2940.78,413,4,0,-20.4,1.634,0.91,1
1001121044365,6102200112131029110,19.7232,0.237695758957638,338.23086,-0.77288,1.99,0,6102200112131,54030.19461919,1.22,30,2977.7,2966.12,512,5,0,-89,1.501,1.05,0
1001121044365,6102200112141028445,19.454431,0.20792468667085,338.23095,-0.77295,4.5,0,6102200112141,54030.2021458335,1.23,30,2998.51,2962.56,654.799988,6,0,-71.8,1.614,0.77,0
1001121044365,6091100112131026486,19.204341,0.18565647082075,338.23129,-0.77277,0.33,0,6091100112131,53989.2174142478,1.29,30,2941.7,2997.73,812.900024,4,0,-43.2,1.017,0.85,0
1001121044365,6091700112121029693,19.481791,0.20922498409249,338.23091,-0.77261,4.87,0,6091700112121,53995.2159163887,1.25,30,2962.44,2969.69,647.200012,6,0,-31,1.128,0.98,0
1001121044365,6091700112131031177,19.927068,0.261796615142703,338.23085,-0.77301,1.58,0,6091700112131,53995.2289231713,1.22,30,2949.73,2990.22,431,4,0,-89.7,1.479,1.5,0
1001121044365,6091700112141031668,19.655407,0.227368067200264,338.23115,-0.77274,3.4,0,6091700112141,53995.2418642128,1.21,30,2969.76,2984.28,555,6,0,-40,1.404,1.38,0
1001121044365,6092300112111029672,20.036973,0.285579139058852,338.2311,-0.7731,2.3,0,6092300112111,54001.1855734261,1.29,30,2964.83,2983.41,370.299988,5,0,-72.7,1.554,0.96,0
1001121044365,6092300112121030570,19.969614,0.2782823880941,338.23112,-0.77293,3.36,0,6092300112121,54001.2037596414,1.24,30,2962.39,2958.61,387.299988,5,0,19.1,1.545,1.08,0
1001121044365,6092300112131027398,19.071827,0.19163907774965,338.23143,-0.77245,4.77,0,6092300112131,54001.2136316551,1.22,30,2953.31,2980.78,764.5,6,0,-44.6,2.862,1.11,0
1001121044365,7120500112111030436,20.93949,0.469367199667371,338.23096,-0.77296,0.42,0,7120500112111,54439.0823407522,1.23,30,2993.22,3014.82,162.5,2,0,90,1.975,1.04,0
1001121044365,7120500112121029428,19.459375,0.211438858108681,338.23139,-0.7727,3.2,0,7120500112121,54439.0887528705,1.24,30,2991.61,2994.95,634.599976,5,0,20.2,1.717,0.76,0
1001121044365,7061200112131027465,19.033111,0.192162324208807,338.23083,-0.77259,2.02,0,7061200112131,54263.4123808565,1.6,30,2966.2,3070.45,760.5,5,0,-35.4,1.901,1.3,0
1001121044365,7061200112141027702,19.685949,0.265815436425498,338.23142,-0.77329,3.96,0,7061200112141,54263.4182457407,1.55,30,2986.91,3066.06,419.600006,4,0,-77,2.681,0.81,0
1001121044365,7061800112111029668,20.203792,0.332458532235017,338.23101,-0.7728,0.45,0,7061800112111,54269.4011056251,1.56,30,2979.62,3010.71,285.799988,3,0,-70.5,1.023,1.19,0
1001121044365,7061800112121029992,18.676251,0.154750677092732,338.23071,-0.77321,5.76,0,7061800112121,54269.408625104,1.5,30,2979.3,2992.59,1173.699951,10,0,-21.6,1.838,0.89,0
1001121044365,7061800112131029843,19.667778,0.248042754081151,338.23146,-0.77273,3.82,0,7061800112131,54269.4161792938,1.45,30,2965.3,3016.89,474.299988,6,0,-16.5,1.109,0.92,0
1001121044365,7061800112141030166,19.542683,0.232619552134743,338.23084,-0.77272,4.47,0,7061800112141,54269.4237266667,1.41,30,2989.62,3012.4,532.400024,6,0,-16.4,1.785,1.08,0
1001121044365,7052000112111028681,19.642474,0.257559633064302,338.23099,-0.77309,3.66,0,7052000112111,54240.4546004166,1.83,30,2988.29,3042.75,443.600006,5,0,-1.4,1.546,0.87,0
1001121044365,7052000112121028028,19.621463,0.25396141010479,338.23101,-0.77317,3.51,0,7052000112121,54240.4600326275,1.76,30,2989.59,3024.41,454.799988,5,0,-27.3,1.136,0.68,0
1001121044365,7052000112131027209,19.231013,0.207284102876895,338.23091,-0.77245,2.2,0,7052000112131,54240.4655000349,1.7,30,2979.23,3048.5,658.599976,4,0,-33.6,1.044,1.18,0
1001121044365,7052000112141026986,20.399921,0.379965116226805,338.2306,-0.77339,-0.47,0,7052000112141,54240.4709295835,1.64,30,3001.23,3044.74,228.899994,2,0,90,2,0.62,0
1001121044365,7111300112111027930,19.678077,0.236698984829843,338.23159,-0.77263,3.84,0,7111300112111,54417.1748210765,1.32,30,3003.29,2913.33,515.900024,4,0,-35.6,2.061,0.88,0
