MasterID,ID,Mag,Magerr,RA,Dec,FWHM,Var,FrameID,MJD,airmass,exposure,X,Y,Flux,Area,Flags,Theta,Elong,MuMax,Blend
1004008042602,5120600400811023652,20.048611,0.287152458948982,22.20811,-3.22731,4.07,0,5120600400811,53710.1311835996,1.26,30,429.93,3494.43,366.799988,5,0,79.5,1.247,0.84,0
1004008042602,5120600400821023552,19.314649,0.197233959868061,22.20838,-3.22684,2.39,0,5120600400821,53710.1376495371,1.25,30,427.185,3476.25,723.5,5,2,19,1.657,0.94,0
1004008042602,5120600400831024092,19.049109,0.174071397688332,22.20851,-3.22715,4.31,1,5120600400831,53710.144131111,1.25,30,437.787,3499.67,922.900024,12,0,-2.6,1.755,1.22,0
1004008042602,5120600400841023800,19.446509,0.210217351715833,22.20832,-3.22706,4.65,0,5120600400841,53710.1506225229,1.24,30,417.44,3497.02,641.5,9,0,28.3,1.964,0.79,0
1004008042602,5122500400831022845,19.96529,0.275594186319069,22.20829,-3.22678,2.84,0,5122500400831,53729.1772330441,1.38,30,474.856,3466.17,393.899994,4,0,-15.8,1.679,0.89,0
1004008042602,5110100400811025112,20.123883,0.301035539436003,22.20892,-3.22646,2.8,0,5110100400811,53675.2417289931,1.25,30,439.622,3508.68,338.200012,3,0,71.1,1.644,1.01,0
1004008042602,5110100400841025117,19.884784,0.265061276144153,22.20811,-3.22708,0.74,0,5110100400841,53675.2593246643,1.24,30,427.454,3511.39,421.700012,4,0,-46.2,1.017,0.7,0
1004008042602,5100300400811024344,19.952205,0.293419524714409,22.2087,-3.22783,3.55,0,5100300400811,53646.3552494329,1.25,30,407.367,3495.06,353.399994,4,0,-3.9,2.851,1.08,0
1004008042602,5100300400831024664,20.975458,0.521110018932746,22.20881,-3.22695,0.55,0,5100300400831,53646.3684090045,1.27,30,419.425,3501.91,137.600006,2,0,0,1.99,0.67,0
1004008042602,5100300400841023981,19.477204,0.22957674688822,22.20818,-3.22717,3.44,0,5100300400841,53646.3749842132,1.29,30,398.776,3500.3,545.299988,3,0,-19.4,1.79,0.67,0
1004008042602,5102400400841023122,20.183452,0.311874461972631,22.20838,-3.22741,3.22,0,5102400400841,53667.2957808566,1.25,30,394.247,3483.2,318.399994,3,0,68.8,2.376,0.71,0
1004008042602,6111600400811027159,21.20791,0.469909688695483,22.20826,-3.22649,0.37,0,6111600400811,54055.2344078472,1.25,35,414.972,3507.34,162.199997,2,0,90,1.983,0.98,0
1004008042602,6111600400831027883,19.612338,0.200554106868338,22.20814,-3.22726,3.45,0,6111600400831,54055.2582982755,1.29,35,409.443,3502.83,700.900024,4,0,-25.7,1.932,0.95,0
1004008042602,6102200400811024933,20.979428,0.455834861199423,22.20826,-3.22678,1.93,0,6102200400811,54030.3078103471,1.26,30,405.445,3475.88,170.300003,2,0,0,1.997,0.75,0
1004008042602,6102200400821025327,19.7206,0.230577321928059,22.20793,-3.22679,3.42,0,6102200400821,54030.3142534955,1.27,30,409.22,3456.25,541,4,0,16.9,1.605,0.69,0
1004008042602,6091800400811027193,19.320067,0.189579160394833,22.20847,-3.22686,5.2,0,6091800400811,53996.307130266,1.37,30,372.264,3514.67,780.599976,7,0,37.5,1.278,0.65,0
1004008042602,6091800400821027588,20.137394,0.28571299915531,22.20835,-3.22747,2.46,0,6091800400821,53996.3135627545,1.35,30,373.523,3494.16,370,5,0,-72.9,1.544,0.89,0
1004008042602,6091800400841026848,20.423471,0.332805159031451,22.2086,-3.22729,3.64,0,6091800400841,53996.3264645604,1.31,30,381.652,3514.39,285.299988,4,0,16,1.804,0.64,0
1004008042602,6092600400811027922,19.687948,0.226675970163555,22.20793,-3.2272,4.38,0,6092600400811,54004.3516020486,1.24,30,384.149,3517.01,558.099976,7,0,-47.2,1.318,1.06,0
