MasterID,ID,Mag,Magerr,RA,Dec,FWHM,Var,FrameID,MJD,airmass,exposure,X,Y,Flux,Area,Flags,Theta,Elong,MuMax,Blend
1004013033035,5101100401331018142,20.105692,0.311471844245144,33.78009,-3.95729,3.18,0,5101100401331,53654.3458939237,1.24,30,3991.78,2506.47,319.100006,4,0,-73.6,2.454,0.84,0
1004013033035,5101100401341017915,20.77259,0.452696713834731,33.77959,-3.95723,2.35,0,5101100401341,53654.3512226623,1.24,30,3969.43,2505.23,172.199997,2,0,0,1.996,0.88,0
1004013033035,6122200401311019022,19.882805,0.25099487557181,33.77954,-3.95683,3.87,0,6122200401311,54091.1835547453,1.26,30,3947.67,2405.49,464.399994,4,0,13.8,2.689,0.66,0
1004013033035,6122200401331018478,21.045893,0.479018112747458,33.77991,-3.95771,-0.57,0,6122200401331,54091.1954597337,1.29,30,3940.9,2408.67,157.300003,2,0,90,2,0.67,0
1004013033035,6111600401311021632,20.826615,0.377069725703581,33.78002,-3.95737,1.57,0,6111600401311,54055.2415078589,1.24,35,3992.69,2485.55,231.800003,3,0,46.4,1.653,0.9,0
1004013033035,6101700401311014953,21.054406,0.475056314022012,33.77982,-3.95783,0.13,0,6101700401311,54025.422075382,1.47,30,3959.91,2273.64,159.399994,2,0,90,1.998,0.67,0
1004013033035,6091900401311022578,20.27937,0.304957442310207,33.77957,-3.95678,3.44,0,6091900401311,53997.3810286806,1.27,30,3968.17,2479.82,330.799988,5,0,-18.3,1.71,0.82,0
1004013033035,6091900401321022377,20.912065,0.432269839247329,33.77891,-3.95678,2.07,0,6091900401321,53997.3916518982,1.25,30,3971.04,2459.21,185.5,2,0,0,3.04,0.76,0
1004013033035,6091900401331022449,19.419936,0.19577856383346,33.77913,-3.95708,3.66,1,6091900401331,53997.4023011574,1.24,30,3960.42,2479.99,733.799988,7,0,3.2,1.403,1.11,0
1004013033035,6092600401341022143,20.686885,0.390337270144228,33.77901,-3.95696,2.54,0,6092600401341,54004.4407491898,1.3,30,3984.3,2465.86,219,2,0,46.4,1.748,0.62,0
1004013033035,7120600401311021370,20.790155,0.410265219744166,33.77932,-3.95663,2.51,0,7120600401311,54440.1529854285,1.3,30,3999.29,2496.56,201.899994,2,0,-47.5,1.615,0.71,0
