MasterID,ID,Mag,Magerr,RA,Dec,FWHM,Var,FrameID,MJD,airmass,exposure,X,Y,Flux,Area,Flags,Theta,Elong,MuMax,Blend
1152028021523,5121015202811010923,18.465428,0.135427282192709,124.01164,51.59422,6.94,0,5121015202811,53714.3364912039,1.17,30,501.611,1231.68,1567.099976,16,0,-78.5,1.656,1.09,0
1152028021523,5121015202821010812,18.123804,0.11832243674833,124.01204,51.59435,8.33,0,5121015202821,53714.3449953357,1.15,30,502.273,1209.06,2149.300049,22,0,-64.8,1.588,1.2,0
1152028021523,5121015202831011095,18.156361,0.119696809442216,124.01215,51.59407,8.02,0,5121015202831,53714.3534927429,1.13,30,513.361,1232.05,2089.699951,20,0,88.4,1.281,1.45,0
1152028021523,5121015202841011289,18.393701,0.131484746897467,124.01169,51.59417,5.85,0,5121015202841,53714.3620949076,1.12,30,491.644,1230.35,1675.5,18,0,-64.6,1.774,1.44,0
1152028021523,6121615202811010462,18.226574,0.131608689440577,124.01183,51.59392,7.3,0,6121615202811,54085.298656065,1.23,30,490.647,1190.42,1671.900024,15,0,-68.6,1.59,1.36,0
1152028021523,6121615202821011362,17.93569,0.108879433444663,124.0122,51.59414,8.58,0,6121615202821,54085.3168561575,1.18,30,495.982,1165.2,2650.899902,27,0,-83.1,1.402,1.38,0
1152028021523,6121615202831011337,18.628079,0.142221402054269,124.0114,51.5933,4.02,0,6121615202831,54085.3267631368,1.16,30,484.702,1187.34,1406.099976,13,2,27.1,1.445,1.33,0
1152028021523,6121615202831011340,19.154879,0.179804803227894,124.01244,51.59488,3.1,0,6121615202831,54085.3267631368,1.16,30,483.82,1189.64,865.5,10,2,16.5,1.486,1.31,1
1152028021523,6121615202841011522,17.917302,0.108161480478165,124.01212,51.59413,7.71,0,6121615202841,54085.3366850349,1.13,30,510.767,1181.94,2697.100098,25,0,-79.9,1.392,1.81,0
1152028021523,6122715202811012972,18.223941,0.130061532291652,124.01181,51.59402,5.05,0,6122715202811,54096.2516285303,1.29,25,493.738,1262.06,1717.800049,19,0,-78.8,1.455,1.54,0
1152028021523,6122715202821012955,18.088447,0.123296519088918,124.01202,51.59424,5.69,0,6122715202821,54096.2606049074,1.26,25,495.315,1243.09,1946.199951,23,0,-79.5,1.364,1.71,0
1152028021523,6122715202831013349,18.094276,0.12334185585372,124.01169,51.59403,4.78,0,6122715202831,54096.2695444674,1.23,25,485.805,1265.68,1944.5,22,0,-63.6,1.412,1.8,0
1152028021523,6122715202841013465,18.045421,0.121893053089691,124.01199,51.59381,5.66,0,6122715202841,54096.2785239584,1.2,25,511.888,1260.97,2000.099976,25,0,83,1.408,1.76,0
1152028021523,6020315202811010191,18.300679,0.139421016744356,124.01185,51.59397,5.41,0,6020315202811,53769.2135293749,1.11,30,503.482,1222.96,1468.900024,18,0,-71.9,1.354,1.2,0
1152028021523,6020315202821011518,18.249144,0.128953642884628,124.01171,51.59404,5.22,0,6020315202821,53769.2205318054,1.1,30,504.099,1203.81,1752,22,0,-70.2,1.29,1.41,0
1152028021523,6020315202831011341,18.283475,0.133371006569982,124.01185,51.59405,5.87,0,6020315202831,53769.2275153818,1.09,30,514.254,1228.1,1622.099976,19,0,-73.7,1.548,1.33,0
1152028021523,6020315202841011837,18.245863,0.130229961524098,124.0119,51.5941,5.81,0,6020315202841,53769.234499977,1.09,30,491.526,1225.81,1712.699951,20,0,-65.4,1.235,1.39,0
