MasterID,ID,Mag,Magerr,RA,Dec,FWHM,Var,FrameID,MJD,airmass,exposure,X,Y,Flux,Area,Flags,Theta,Elong,MuMax,Blend
1121048049258,5040912104811029336,18.866398,0.156883560813649,142.00141,22.25337,4.63,0,5040912104811,53469.2212598496,1.1,30,1153.25,3547.12,1140.599976,11,0,63.2,1.425,1.82,0
1121048049258,5040912104821030192,18.782135,0.151522663536257,142.00136,22.25353,6.35,0,5040912104821,53469.2293456597,1.12,30,1159.1,3544.72,1227,13,0,17.1,1.55,1.65,0
1121048049258,5040912104831030477,19.048268,0.171139729578151,142.00144,22.25363,3.85,0,5040912104831,53469.2373960647,1.15,30,1151,3543.1,954.799988,9,0,-4.3,1.089,1.35,0
1121048049258,5040912104841030257,18.977013,0.165827914761616,142.00107,22.25346,3.69,0,5040912104841,53469.245612442,1.18,30,1164.74,3541.75,1017.599976,9,0,-10.9,1.344,1.61,0
1121048049258,5042112104811015234,18.711534,0.150491413623428,142.00132,22.25351,3.84,0,5042112104811,53481.2645068634,1.48,30,1155.11,3642.08,1244.900024,5,0,0,1.787,1.31,0
1121048049258,5042112104841014133,18.771508,0.157321461686532,142.00163,22.25375,1.87,0,5042112104841,53481.2927850117,1.79,30,1159.21,3636.94,1134,4,0,-69.5,1.586,1.57,0
1121048049258,5122212104811027413,18.966244,0.165675892731234,142.00119,22.25362,2.95,0,5122212104811,53726.4808204398,1.04,30,1149.99,3542.17,1019.5,9,0,58.8,1.167,1.23,0
1121048049258,5122212104821026539,19.225685,0.186986248698886,142.00167,22.25326,4.72,0,5122212104821,53726.4877671991,1.04,30,1151.49,3524.15,801.700012,9,0,63.2,1.964,0.98,0
1121048049258,5122212104831027160,19.073438,0.174043028435461,142.00116,22.25356,2.05,0,5122212104831,53726.4946978702,1.05,30,1164.61,3548.4,923.200012,8,0,-86.1,1.154,1.65,0
1121048049258,5122212104841026707,19.059146,0.17298568664302,142.00148,22.25363,4.2,0,5122212104841,53726.5016563078,1.07,30,1142.41,3546.33,934.5,8,0,-37.9,1.444,1.41,0
